FECHA,VENTANILLA,ETOTAL,EPASADA,EREGULACION,EGNCAMISEA,EGNMALACAS,EGNAGUAYTIA,EDIESEL,ERESIDUAL,EBAGAZO,EBIOGAS,ESOLAR,EEOLICO,DNORTE,DCENTRO,DEMSUR,PRESIONV,TEMPV,DISPGNV
43546.1875,296.38524,5412.52532,1016.60274,2912.73166,1340.54572,25.98374,0,0,25.9,36.09995,8.1,13.04,33.52151,730.57008,3279.31637,1402.63887,4382.382,21,2161.376
43546.20833,294.87663,5550.74156,1021.79557,2945.3809,1430.9652,37.12322,0,0,25.8,36.17975,8.1,14.13,31.26692,777.89658,3375.69267,1397.15231,4357.767,21.22,2161.376
43546.22917,294.33276,5640.17709,1019.64892,2962.39589,1446.27289,89.02226,0,0,25.8,36.10717,8.1,18.88475,33.94521,779.20153,3465.81309,1395.16247,4357.767,21.22,2161.376
43546.25,377.26789,5741.47195,1019.04048,2969.2569,1497.46647,88.8082,0,0,25.9,35.15213,8.1,58.33674,39.41103,803.615,3533.89339,1403.96356,4317.723,21.14,2161.376
43546.27083,389.00377,5814.78186,1004.36373,3057.95711,1419.55605,88.85981,0,0,25.6,36.50785,8.1,137.24125,36.59606,825.54848,3598.23589,1390.99749,4317.723,21.14,2161.376
43546.29167,325.45861,5867.76597,1014.33637,3094.54364,1368.54052,88.87761,0,0,25.8,34.71279,8.1,201.11849,31.73655,802.53031,3673.05359,1392.18207,4071.574,21.18,2161.376
43546.3125,323.79299,5931.50203,955.58985,3123.22524,1444.21696,88.7827,0,0,26,21.5668,8.1,228.07571,35.94477,815.68883,3721.03436,1394.77884,4071.574,21.18,2161.376
43546.33333,404.84268,6267.15554,968.30764,3269.6184,1611.75971,88.46255,0,0,26.4,19.99909,8.1,240.80879,33.69936,831.91774,4022.53341,1412.70439,4188.76,22,2161.376
43546.35417,405.09717,6470.94617,975.07973,3286.92323,1788.12383,87.71799,0,0,26,19.03378,8.1,248.18028,31.78733,884.30009,4133.64377,1453.00231,4188.76,22,2161.376
43546.375,405.78035,6596.76376,972.59366,3312.98975,1857.40328,87.02353,0,0,25.7,17.65924,8.1,252.68322,62.61108,897.73588,4253.7331,1445.29478,4062.741,23.02,2161.376
43546.39583,405.5841,6559.89264,977.34442,3238.70633,1866.54802,87.35205,0,0,28.2,30.89802,8.1,254.83804,67.90576,884.77754,4229.20708,1445.90802,4062.741,23.02,2161.376
43546.41667,404.83376,6755.12617,983.7364,3312.96577,1940.37519,87.24866,0,0,28.4,31.80711,8,259.24918,103.34386,941.50419,4376.83553,1436.78645,3983.714,23.7,2161.376
43546.4375,403.98236,6769.21245,1019.0012,3289.13908,1921.86246,86.94717,0,0,29.2,32.28772,8,258.37129,124.40353,975.58403,4345.20712,1448.4213,3983.714,23.7,2161.376
43546.45833,405.00034,6824.87987,1017.64537,3293.25946,1957.70065,87.05258,0,0,28.5,33.51889,8,258.32882,140.8741,993.59933,4371.143,1460.13754,3922.118,23.4,2161.376
43546.47917,405.53037,6811.33671,1016.9584,3312.23145,1914.19379,87.13496,0,0,28.7,35.40028,8,260.61784,148.09999,994.78714,4372.48391,1444.06566,3922.118,23.4,2161.376
43546.5,406.00929,6632.21181,1026.05333,3272.25252,1757.32161,87.33675,0,0,25.6,35.85451,8,256.91009,162.883,947.4236,4296.30304,1388.48517,3933.306,23.6,2161.376
43546.52083,405.65403,6578.36848,1015.69921,3216.5643,1728.10974,87.38533,0,0,25.8,36.72226,7.85,253.5316,206.70604,964.56386,4189.1614,1424.64322,3933.306,23.6,2161.376
43546.54167,405.91056,6563.85228,1017.49823,3228.99198,1681.68806,87.04398,0,0,20.8,36.49466,7.85,254.63279,228.85258,960.83006,4177.7101,1425.31212,4047.077,24.4,2161.376
43546.5625,404.70422,6720.72519,1018.23352,3346.20621,1725.61596,87.23304,0,0,25.5,36.42988,7.85,239.41649,234.24009,966.83327,4321.65844,1432.23348,4047.077,24.4,2161.376
43546.58333,405.0727,6832.28469,1018.46226,3354.47934,1844.08017,87.53452,0,0,25.6,35.53859,7.85,232.28117,226.45864,976.61548,4392.89489,1462.77432,4056.028,24.7,2161.376
43546.60417,406.83477,6826.37661,1020.8832,3342.75578,1843.92533,88.00806,0,0,28.6,35.88371,8.05,222.67461,235.59592,950.06962,4408.76327,1467.54372,4056.028,24.7,2161.376
43546.625,406.20128,6817.98366,1011.37483,3338.72812,1842.17048,88.15736,0,0,29.2,35.45091,9.25,216.42697,247.22499,948.19148,4413.9626,1455.82958,4090.889,24.28,2161.376
43546.64583,404.8992,6844.03259,1017.22189,3360.74147,1869.0708,88.34695,0,0,29.3,35.24538,9.4,188.75265,245.95345,967.62724,4414.69375,1461.7116,4090.889,24.28,2161.376
43546.66667,403.94025,6709.50809,1014.23855,3340.53047,1802.47915,88.35127,0,0,29.2,35.51861,8,127.7983,263.39174,960.59055,4293.22847,1455.68907,4087.709,24.92,2161.376
43546.6875,405.34365,6660.76455,1015.1445,3334.75402,1810.60748,88.37248,0,0,29.8,21.28564,9.55,75.08229,276.16814,930.02957,4258.84193,1471.89305,4087.709,24.92,2161.376
43546.70833,405.98515,6435.70984,1014.19062,3283.67618,1673.37458,88.17799,0,0,29.5,29.65607,9.55,19.01217,288.57223,903.58801,4163.72103,1368.4008,4063.919,24.45,2161.376
43546.72917,406.5559,6485.82972,1006.98045,3326.72571,1715.85179,88.28864,0,1.408,29.2,29.81193,9.55,0.07137,277.94183,872.84417,4110.60303,1502.38252,4063.919,24.45,2161.376
43546.75,405.19294,6775.19535,1046.52633,3365.06303,1935.4697,88.59624,0,6.911,29.2,20.24279,9.55,0,273.63626,960.95326,4294.71045,1519.53164,4068.512,23.6,2161.376
43546.77083,438.45345,6848.46832,1060.84684,3411.7853,1955.77439,88.5186,0,2.611,30,23.60796,9.55,0,265.77423,1017.47261,4319.00362,1511.99209,4068.512,23.6,2161.376
43546.79167,446.12871,6812.8896,1066.31454,3405.60728,1901.78801,88.62693,0,1.2,30,35.3427,9.55,0,274.46014,1029.78872,4305.45757,1477.64331,3959.217,23.08,2161.376
43546.8125,448.32803,6815.18845,1062.10203,3406.84727,1912.34682,88.70588,0,1.2,30,33.96291,9.55,0,270.47354,1018.51936,4281.74229,1514.9268,3959.217,23.08,2161.376
43546.83333,449.63101,6774.91517,1059.11207,3427.458,1884.82449,88.80027,0,1.2,29.9,32.13314,9.55,0,241.9372,994.14387,4231.88198,1548.88932,3912.931,22.58,2161.376
43546.85417,451.05392,6685.44636,1060.45263,3407.93234,1830.80947,88.82881,0,1.2,29.8,33.75936,9.55,0,223.11375,972.66843,4172.38305,1540.39488,3912.931,22.58,2161.376
43546.875,449.07525,6535.67972,1050.43602,3359.23258,1767.45484,88.82508,0,1.2,29.8,33.84987,9.55,0,195.33133,938.33033,4094.25801,1503.09138,3993.607,22.42,2161.376
43546.89583,439.92548,6491.18922,1066.48132,3414.74016,1680.55113,88.84045,0,1.2,29.8,33.63113,9.55,0,166.39503,900.33588,4085.92871,1504.92463,3993.607,22.42,2161.376
43546.91667,421.35822,6305.27742,1053.05602,3361.161,1548.84037,88.77627,0,1.2,29.4,33.08645,9.55,0,180.20731,865.01857,3984.73475,1455.5241,4007.976,22.5,2161.376
43546.9375,297.89347,6095.3177,1070.75217,3337.65528,1402.37498,34.91081,0,1.2,29.5,34.3005,9.55,0,175.07396,842.26184,3827.78328,1425.27258,4007.976,22.5,2161.376
43546.95833,296.33289,6001.84244,1057.82501,3347.44783,1323.54985,25.88642,0,1.2,29.2,34.96527,9.55,0,172.21806,829.93114,3741.01325,1430.89805,4190.88,22.2,2161.376
43546.97917,294.2603,5796.73271,1058.68003,3279.89979,1225.9969,25.87234,0,0,26.4,34.8656,9.55,0,135.46805,818.12594,3547.65157,1430.9552,4190.88,22.2,2161.376
43547,295.33616,5647.32311,1065.93064,3045.796,1317.60999,25.86588,0,0,26.4,35.37858,9.55,0,120.79202,758.74237,3483.85307,1404.72767,4278.15094,21.5,1700
43547.02083,298.78314,5485.72239,1050.82346,2970.73966,1260.64826,25.86771,0,0,25.9,36.1437,9.55,0,106.0496,750.70584,3377.60241,1357.41414,4278.15094,21.5,1700
43547.04167,295.90818,5460.004,1060.30502,2959.84942,1249.60275,25.87433,0,0,26.1,35.39285,9.55,0,93.32963,751.85008,3405.17437,1302.97955,4294.0506,21.5,1700
43547.0625,295.15137,5428.93963,1047.09014,2910.37864,1285.24314,25.87016,0,0,26.2,34.97682,9.55,0,89.63073,729.06962,3341.16476,1358.70525,4294.0506,21.5,1700
43547.08333,295.28252,5423.0456,1045.83777,2911.3442,1291.91997,25.83871,0,0,26.1,35.07502,9.55,0,77.37993,738.26322,3323.97981,1360.80257,4328.7941,21.22,1700
43547.10417,294.69121,5379.23441,1029.81053,2905.47547,1265.87093,25.86778,0,0,26,35.60974,9.55,0,81.04996,722.45413,3288.34535,1368.43493,4328.7941,21.22,1700
43547.125,295.21176,5339.60825,1024.26931,2890.42789,1239.21402,25.85641,0,0,26,35.58155,9.55,0,88.70907,727.23222,3253.95507,1358.42096,4376.84631,21.02,1700
43547.14583,294.4749,5356.22021,1024.31789,2931.13448,1223.43931,25.84713,0,0,25.7,33.67878,9.55,0,82.55262,714.27719,3279.47371,1362.46931,4376.84631,21.02,1700
43547.16667,296.29195,5332.37023,1007.16029,2881.07539,1268.89475,25.87323,0,0,25.5,31.25086,9.55,0,83.06571,692.58214,3263.62291,1376.16518,4382.26395,20.72,1700
43547.1875,294.76735,5399.78126,1012.22525,2899.17344,1295.58178,25.84218,0,0,25.6,35.25885,9.55,0,96.54976,723.09985,3285.72653,1390.95488,4382.26395,20.72,1700
43547.20833,295.40084,5460.42436,1025.23224,2930.67116,1315.41167,25.82505,0,5.8683,30.3,36.56173,9.55,0,81.00421,736.23527,3297.67787,1426.51122,4348.10944,20.52,1700
43547.22917,295.44818,5433.66816,1019.16056,2946.8085,1284.9459,25.82156,0,0,29.1,36.21678,9.55,4.46568,77.59918,742.22224,3250.9174,1440.52852,4348.10944,20.52,1700
43547.25,296.53184,5372.8294,1009.24024,2894.7255,1252.36035,25.83675,0,0,28.8,35.83178,9.55,45.63663,70.84815,722.1674,3207.39656,1443.26544,4362.47787,20.32,1700
43547.27083,295.97552,5438.56712,1013.87638,2861.30627,1258.80348,25.82201,0,0,26.9,36.38688,9.55,127.26635,78.65575,711.731,3300.88158,1425.95454,4362.47787,20.32,1700
43547.29167,296.58041,5604.07442,1009.00537,2949.96918,1251.93524,25.83211,0,0,25.5,36.45702,9.5,194.21289,101.66261,770.20295,3394.72555,1439.14592,4304.29688,20.45,1700
43547.3125,293.36391,5873.81616,1006.26032,2997.88547,1421.14273,45.01788,0,0,25.5,37.1975,9.5,225.81372,105.49854,764.44898,3617.84533,1491.52185,4304.29688,20.45,1700
43547.33333,368.27325,6144.17541,994.83417,3006.09264,1655.46154,87.78633,0,0,25.7,36.15682,9.5,236.54502,92.09889,795.28298,3832.0384,1516.85403,4286.63101,21.08,1700
43547.35417,427.39678,6272.84562,997.99204,2953.75658,1808.48041,87.26852,0,0,25.1,30.06058,9.5,247.50258,113.18491,847.65757,3911.16092,1514.02713,4286.63101,21.08,1700
43547.375,426.34495,6379.28463,974.50942,3003.8977,1882.56902,87.03431,0,0,25.4,21.04036,8.1,253.37267,123.36115,871.79433,3972.41544,1535.07486,4116.91742,22.45,1700
43547.39583,426.31265,6551.37455,999.23684,3072.39928,1944.8688,86.71731,0,0,25.6,31.03864,8.1,254.52877,128.88491,876.67867,4136.82416,1537.87172,4116.91742,22.45,1700
43547.41667,424.66367,6604.1851,999.45222,3201.45266,1871.48327,86.41805,0,0,25.8,30.20066,8.1,256.00379,125.27445,875.20188,4180.29113,1548.69209,4103.96194,22.65,1700
43547.4375,424.85138,6672.50474,994.25012,3225.58523,1908.23349,86.12169,0,0,26,29.4393,7.85,256.95501,138.0699,913.69709,4227.9488,1530.85885,4103.96194,22.65,1700
43547.45833,424.10694,6669.64525,1012.26857,3226.04176,1881.02978,85.98983,0,0,26.1,29.63926,8.65,258.45443,141.47162,899.6186,4243.32877,1526.69788,4078.87573,22.68,1700
43547.47917,424.86397,6604.955,982.99175,3193.69679,1837.99797,86.95652,0,0,25.9,29.09121,9.15,259.50218,179.66858,931.05537,4158.98589,1514.91374,4078.87573,22.68,1700
43547.5,421.01613,6595.46049,985.43885,3208.53881,1850.59171,87.10434,0,0,26.2,29.85915,9.15,222.67402,175.90361,935.46923,4132.42468,1527.56658,4018.33954,23.28,1700
43547.52083,424.2258,6554.36843,996.86291,3233.2249,1740.82406,87.01852,0,0,26.1,33.20783,9.15,222.35895,205.62126,914.84706,4155.44367,1484.0777,4018.33954,23.28,1700
43547.54167,423.70352,6478.24773,987.02689,3241.64408,1646.24698,86.94398,0,0,26.1,35.08364,9.15,220.88494,225.16722,866.553,4127.98139,1483.71334,4027.17285,22.88,1700
43547.5625,405.01275,6379.38315,975.26203,3229.45636,1574.41835,86.60665,0,0,26.2,35.50488,9.15,218.52331,224.26157,895.79609,4000.205,1483.38206,4027.17285,22.88,1700
43547.58333,355.73817,6522.30862,977.62038,3255.57083,1648.03164,86.38702,0,0,26.3,36.85437,9.15,248.47966,233.91472,885.71455,4089.64112,1546.95295,4072.39838,23.42,1700
43547.60417,355.21568,6480.21864,976.70567,3263.21491,1598.36308,86.61015,0,0,26.2,36.65511,9.15,241.4653,241.85442,860.83955,4062.08779,1557.2913,4072.39838,23.42,1700
43547.625,355.80559,6481.16214,1000.60177,3263.25714,1584.90565,86.89041,0,0,26.1,36.69669,9.15,232.23522,241.32526,885.53782,4019.6217,1576.00262,4200.89073,24.58,1700
43547.64583,354.58443,6330.86252,999.09177,3216.30246,1493.80627,87.80329,0,0,26.2,35.96967,9.15,210.50791,252.03115,848.70388,3918.99677,1563.16187,4200.89073,24.58,1700
43547.66667,354.91161,6335.05096,997.41042,3217.09102,1526.23531,87.83264,0,0,26,37.10226,9.15,156.69484,277.53447,877.8779,3891.61093,1565.56213,4186.28693,23.9,1700
43547.6875,354.54588,6312.48067,993.28197,3216.42727,1549.10523,88.07542,0,0,26.1,37.09444,9.4,89.23809,303.75825,875.18565,3872.62497,1564.67005,4186.28693,23.9,1700
43547.70833,295.84723,6338.12915,1033.95373,3309.5537,1511.79324,88.34983,0,0,26,35.47406,9.45,20.60969,302.9449,852.717,3898.0427,1587.36945,4201.5976,23.3,1700
43547.72917,294.33405,6360.01577,1029.41701,3321.73455,1552.67414,88.40123,0,0,26,36.9058,9.45,0.37,295.06304,848.22728,3886.02187,1625.76662,4201.5976,23.3,1700
43547.75,395.23417,6599.87589,1034.27037,3338.45094,1790.80372,88.22594,0,0,26.1,36.53448,9.55,0,275.94044,874.00581,4100.22075,1625.64933,4236.34109,24.32,1700
43547.77083,423.17772,6754.08245,1039.74431,3363.18162,1922.53774,88.26863,0,1.2,29,36.39934,9.55,0,264.20081,984.03017,4175.05656,1594.99572,4236.34109,24.32,1700
43547.79167,424.78675,6725.88248,1031.82974,3345.7825,1943.30361,88.5327,0,1.2,29.6,36.64051,9.55,0,239.44342,1000.76963,4153.33474,1571.77811,4095.83549,22.95,1700
43547.8125,425.89705,6742.24012,1039.21661,3351.46813,1955.64056,88.73472,0,1.2,29.5,36.89154,9.55,0,230.03856,996.47266,4151.83368,1593.93378,4095.83549,22.95,1700
43547.83333,425.49649,6767.84082,1036.57011,3348.96959,1994.36181,88.92975,0,1.2,29.7,36.64334,9.25,0,222.21622,952.2948,4206.39922,1609.1468,4068.62946,22.85,1700
43547.85417,429.86495,6765.81972,1031.93514,3341.50622,2009.23878,88.91619,0,1.2,29.8,36.22532,9.25,0,217.74807,949.59495,4205.94433,1610.28044,4068.62946,22.85,1700
43547.875,427.49592,6670.9401,1040.5274,3354.87807,1918.03673,88.94209,0,1.2,29.6,35.31605,9.55,0,192.88976,945.56409,4141.68414,1583.69187,4077.10953,22.82,1700
43547.89583,426.81474,6537.55057,1033.73283,3351.75083,1810.77298,88.84788,0,1.2,29.4,35.85961,9.55,0,176.43644,916.70996,4052.72127,1568.11934,4077.10953,22.82,1700
43547.91667,426.09964,6365.94674,1036.07204,3305.95193,1697.85576,88.69769,0,1.2,29.2,34.04318,9.55,0,163.37614,849.96319,3960.02114,1555.96241,4079.70047,22.82,1700
43547.9375,427.66573,6214.53661,1031.0302,3294.78017,1570.86107,88.66989,0,1.2,29.4,34.68438,9.55,0,154.3609,849.94472,3829.4174,1535.17449,4079.70047,22.82,1700
43547.95833,342.41488,5981.18158,1025.82231,3289.58682,1351.22446,88.59161,0,1.2,29.5,35.37621,9.55,0,150.33017,792.00888,3666.13619,1523.03651,4088.18016,22.62,1700
43547.97917,293.9477,5838.61312,1014.70777,3255.61338,1290.37199,51.7352,0,1.2,29.1,35.34082,9.55,0,150.99396,830.26377,3501.12234,1507.22701,4088.18016,22.62,1700
43548,231.79735,5698.43176,1007.08775,3189.6198,1231.47675,25.60479,0,0,25.4,35.00937,9.55,0,174.6833,749.10243,3459.27837,1490.05096,4274.26453,22.262,800
43548.02083,181.36252,5587.59707,1012.69354,3169.78354,1126.59407,25.57173,0,0,26.9,33.62454,9.55,0,182.87965,732.59269,3395.18614,1459.81824,4274.26453,22.262,800
43548.04167,178.95916,5551.99563,1010.35265,3119.91714,1148.44254,25.58906,0,0,29.3,33.86678,9.55,0,174.97746,719.09234,3354.41235,1478.49094,4387.44583,22.2,800
43548.0625,178.40818,5478.50873,1006.93369,3044.75053,1150.62515,25.5605,0,0,29,34.08984,9.55,0,177.99902,700.24158,3312.68866,1465.57849,4387.44583,22.2,800
43548.08333,179.22201,5435.96527,968.31525,3029.80869,1164.81968,25.57363,0,0,28.9,34.08086,9.55,0,174.91716,692.92373,3269.91554,1473.126,4445.62683,22.225,800
43548.10417,178.29816,5370.58961,975.69627,3007.89871,1112.04279,25.56648,0,1.2,29.2,33.11287,9.55,0,176.32249,687.19713,3208.1146,1475.27788,4445.62683,22.225,800
43548.125,178.14931,5303.8455,982.28001,2940.98392,1132.56689,25.57864,0,0,29,31.15226,9.55,0,152.73378,679.01464,3166.17413,1458.65673,4488.14354,22.125,800
43548.14583,179.13114,5204.83448,964.98723,2875.12343,1116.21705,25.5462,0,0,29.3,18.61679,9.55,0,165.49378,670.94073,3074.04295,1459.8508,4488.14354,22.125,800
43548.16667,179.52994,5286.87431,982.52077,2912.34004,1104.6142,25.54687,0,0,28.9,19.65844,9.55,0,203.74399,672.01381,3147.76195,1467.09855,4478.72162,22.025,800
43548.1875,179.03867,5300.25442,964.67991,2932.38315,1124.55611,25.54722,0,0,28.6,19.23559,9.55,0,195.70244,673.46839,3156.24706,1470.53897,4478.72162,22.025,800
43548.20833,178.83263,5309.00263,1016.32741,2778.89635,1221.98913,25.54771,0,22.76845,28.8,21.46529,9.55,0,183.65829,678.85192,3153.13602,1477.01469,4467.41524,21.725,800
43548.22917,179.33671,5214.12551,1014.66259,2817.93808,1084.31095,25.56874,0,22.94834,29,30.50671,9.55,4.76652,174.87358,690.83789,3112.18293,1411.10469,4467.41524,21.725,800
43548.25,179.73328,4924.70925,981.49245,2558.63833,1080.97752,25.48337,0,23.28338,28.7,30.02409,9.55,24.13828,162.42183,640.32934,2890.50864,1393.87127,4473.06824,21.525,800
43548.27083,178.59678,4841.04115,939.01928,2437.17111,1141.14293,25.5538,0,23.97905,28.6,33.96555,9.55,52.16372,149.89571,620.45777,2845.93806,1374.64532,4473.06824,21.525,800
43548.29167,179.18481,4952.26294,914.63697,2438.8456,1177.05757,25.55801,0,25.17594,28.5,34.96451,9.55,141.77931,156.19503,634.80664,2915.22601,1402.23029,4468.35709,21.425,800
43548.3125,179.09189,5041.99516,926.1744,2574.8007,1155.64048,25.56157,0,0,29.3,34.79909,9.55,140.81928,145.34964,648.92648,2981.22217,1411.84651,4468.35709,21.425,800
43548.33333,177.94052,5289.19613,950.32591,2744.81294,1167.97138,25.53594,0,0,29.4,35.08873,9.55,227.37355,99.13768,661.09513,3192.98274,1435.11826,4456.10886,21.95,800
43548.35417,181.00889,5462.6888,924.20488,2932.1828,1185.62199,25.54313,0,0,29.6,34.81303,9.55,227.92774,93.24523,692.69587,3296.77209,1473.22084,4456.10886,21.95,800
43548.375,176.94429,5546.35341,943.8249,3029.05558,1117.52947,25.53522,0,0,29.1,33.32154,9.5,246.08858,112.39812,703.40067,3360.99273,1481.96001,4440.79819,22.625,800
43548.39583,178.88893,5628.25993,949.70533,3033.74713,1179.23496,25.54491,0,0,29.4,34.73965,9.5,245.73925,120.6487,719.57807,3429.60538,1479.07648,4440.79819,22.625,800
43548.41667,180.37342,5679.54776,946.83128,3058.13491,1210.54228,25.54697,0,0,29.5,35.22522,7.9,250.62717,115.23993,736.24666,3491.87277,1451.42833,4434.79156,23.575,800
43548.4375,177.5966,5779.36997,964.62772,3133.81575,1200.17888,25.56869,0,0,29.2,35.43677,6.7,257.68286,126.1593,765.87692,3557.6153,1455.87775,4434.79156,23.575,800
43548.45833,178.14053,5773.95605,931.5463,3108.9983,1246.06338,25.61912,0,0,29.3,33.92808,7.74,254.95232,135.80855,758.14966,3519.81247,1495.99392,4433.96721,24.475,800
43548.47917,178.20746,5875.43459,939.0963,3143.78164,1295.0325,25.59162,0,0,29.3,35.45534,7.74,256.50679,142.9304,786.08139,3571.74814,1517.60506,4433.96721,24.475,800
43548.5,180.21996,5846.72345,919.78626,3189.14903,1205.42075,25.49669,0,0,29.3,35.54697,7.74,253.10807,181.17568,773.32062,3560.36518,1513.03765,4410.76546,25.15,800
43548.52083,178.69697,5855.67197,943.42861,3262.82128,1093.59534,25.55283,0,0,29.2,35.11832,7.74,255.06793,203.14766,766.34225,3628.63066,1460.69906,4410.76546,25.15,800
43548.54167,178.38876,5897.19981,950.4491,3244.03329,1124.41031,25.53343,0,1.2,14.2,35.09234,7.74,254.14514,240.3962,790.32046,3623.29636,1483.58299,4394.15932,25.9,800
43548.5625,179.34896,5862.1418,966.27736,3205.92885,1126.93556,25.55809,0,1.2,14,22.54278,7.74,252.43813,239.52103,745.00769,3604.4177,1512.71641,4394.15932,25.9,800
43548.58333,178.75365,5833.86797,972.6124,3180.65781,1107.68738,25.54467,0,1.2,14,28.47872,7.74,243.67612,252.27087,742.78346,3582.61271,1508.4718,4411.00082,27.05,800
43548.60417,178.49634,5839.39391,963.50841,3182.9233,1099.98476,25.53362,0,1.2,21.8,28.72379,9.04,236.4648,270.21523,775.1505,3546.9046,1517.33881,4411.00082,27.05,800
43548.625,177.53043,5735.71239,964.17815,3054.45653,1141.82366,25.52658,0,1.2,23.5,28.38009,9.19,219.84621,267.61117,772.29606,3429.59395,1533.82238,4442.68265,27.125,800
43548.64583,179.26675,5724.33516,959.89009,3018.20053,1180.43716,25.53263,0,1.2,27.1,32.453,9.19,194.59426,275.73749,752.85536,3433.97343,1537.50637,4442.68265,27.125,800
43548.66667,178.30781,5807.38324,968.88659,3020.34751,1303.94745,25.5105,0,1.2,28,33.77542,9.19,140.45969,276.06608,761.28034,3492.54772,1553.55518,4435.26268,26.625,800
43548.6875,179.55377,5811.54983,960.91615,3038.41757,1398.70316,25.56226,0,1.2,28.4,33.56197,9.19,34.51573,281.08299,738.53413,3507.82307,1565.19263,4435.26268,26.625,800
43548.70833,178.93321,5899.9188,975.22159,3083.7544,1463.11673,25.59542,0,1.2,28.2,34.08784,9.44,13.18161,266.12121,766.73587,3550.73502,1582.44791,4436.79352,25.95,800
43548.72917,177.94024,6010.67849,1027.1146,3171.33187,1446.48481,25.78588,0,1.2,28.1,32.32012,9.49,0.22,268.63121,776.54352,3611.51503,1622.61994,4436.79352,25.95,800
43548.75,207.55839,6399.7158,1043.14517,3395.34878,1573.1673,60.16767,0,1.2,27.9,32.94622,9.44,0,256.40066,828.32982,3893.74469,1677.64129,4428.31421,25.288,800
43548.77083,214.62231,6558.53975,1036.58828,3407.9462,1726.72878,87.96613,0,1.2,28,33.43756,9.44,0,227.2328,920.10967,3979.16438,1659.2657,4428.31421,25.288,800
43548.79167,220.96897,6588.41991,1020.03437,3409.95705,1789.21531,88.39873,0,1.2,28.1,34.90045,9.44,0,207.174,954.01793,3984.17233,1650.22965,4385.79712,24.2,800
43548.8125,220.33459,6671.93692,1017.82846,3449.2579,1850.34913,88.6773,0,1.2,27.6,34.88673,9.44,0,192.6974,940.2399,4077.02035,1654.67667,4385.79712,24.2,800
43548.83333,220.65908,6596.10175,1036.03091,3447.76388,1784.04354,88.75352,0,1.2,28,33.48982,9.44,0,167.38008,936.28887,4003.78751,1656.02537,4379.7905,23.625,800
43548.85417,214.60552,6504.2973,1037.20761,3444.5012,1707.8818,88.79369,0,1.2,28,34.28932,9.5,0,152.92368,892.47385,3958.59066,1653.23279,4379.7905,23.625,800
43548.875,209.66289,6478.85995,1031.28546,3435.79346,1699.30973,88.70636,0,1.2,28.8,34.39033,9.5,0,149.87461,893.83314,3951.68275,1633.34406,4376.84631,23.425,800
43548.89583,212.15695,6259.86357,1023.90858,3400.87149,1532.70575,88.64378,0,1.2,28.6,33.52945,9.5,0,140.90452,856.96592,3786.7773,1616.12035,4376.84631,23.425,800
43548.91667,202.82264,6122.40117,1022.35092,3346.87083,1429.89558,88.45096,0,1.2,28.6,34.27746,9.5,0,161.25542,812.71978,3723.19777,1586.48362,4411.35406,23.25,800
43548.9375,180.48614,5859.01079,1031.28709,3328.43131,1244.09724,25.90649,0,1.2,28.6,34.5426,9.5,0,155.44606,752.17851,3556.33934,1550.49294,4411.35406,23.25,800
43548.95833,180.19021,5731.43668,997.68206,3269.69166,1208.05957,25.84184,0,1.2,28.6,34.37282,9.5,0,156.48873,748.04605,3425.90746,1557.48317,4422.42508,22.9,800
43548.97917,179.18763,5546.66486,1004.87639,3106.1534,1166.45045,25.88275,0,1.2,28.5,34.18345,9.55,0,169.86842,703.51841,3303.37484,1539.77161,4422.42508,22.9,800
43549,179.52028,5418.46065,1029.49677,2977.10877,1138.90825,25.91018,0,1.2,28.9,34.4201,9.55,0,172.96658,693.13875,3205.80567,1519.51623,4437.5,22.601,1691.11
43549.02083,180.25238,5287.06217,1003.79687,2899.87914,1094.79371,25.91876,0,1.2,28.3,34.81008,9.55,0,188.81361,652.18123,3124.00697,1510.87397,4437.5,22.601,1691.11
43549.04167,178.71924,5208.5791,953.30201,2905.03418,1072.12405,25.8611,0,1.2,27.6,34.73774,9.55,0,179.17002,669.01928,3026.03898,1513.52084,4488.615,22.25,1691.11
43549.0625,175.61152,5127.72458,958.17231,2842.1488,1072.11792,25.8719,0,1.2,28.3,34.40554,9.55,0,155.95811,664.57626,2986.34752,1476.8008,4488.615,22.25,1691.11
43549.08333,179.41019,5150.84298,961.85938,2854.44923,1080.07776,25.86646,0,1.2,28,33.80113,9.55,0,156.03902,657.99019,3001.98807,1490.86472,4517.587,21.775,1691.11
43549.10417,180.28352,5067.52285,935.94324,2780.97739,1077.76444,25.86339,0,1.2,28.9,34.49089,9.55,0,172.8335,657.777,2912.30193,1497.44392,4517.587,21.775,1691.11
43549.125,179.49775,5016.04222,933.46788,2695.94357,1114.5367,25.86923,0,0,28.4,33.97757,9.55,0,174.29727,624.62348,2930.24921,1461.16953,4530.543,21.425,1691.11
43549.14583,181.42162,5074.63886,934.09229,2732.23419,1145.96733,25.87818,0,0,28.3,34.48373,9.55,0,164.13314,647.32746,2927.83497,1499.47643,4530.543,21.425,1691.11
43549.16667,180.31609,5182.52574,943.1064,2799.10644,1168.96979,25.87971,0,0,28.7,34.75805,9.55,0,172.45535,650.1685,3036.97273,1495.38451,4534.9,21.225,1691.11
43549.1875,196.68735,5251.69343,945.15705,2902.53503,1156.84728,25.84957,0,0,28.8,32.9692,9.55,0.14198,149.84332,653.4499,3078.95724,1519.28629,4534.9,21.225,1691.11
